iter	MultiClass
1664	1.019632109
1665	1.019563518
1666	1.019482599
1667	1.019447143
1668	1.019381994
1669	1.019375237
1670	1.019355736
1671	1.019323979
1672	1.019307143
1673	1.01929091
1674	1.01923768
1675	1.019172171
1676	1.019153473
1677	1.019099397
1678	1.019054013
1679	1.019005781
1680	1.018961571
1681	1.018924912
1682	1.018876955
1683	1.018826844
1684	1.018794856
1685	1.018780528
1686	1.018706253
1687	1.018623909
1688	1.018616077
1689	1.018611175
1690	1.018582154
1691	1.018552858
1692	1.018513069
1693	1.018495391
1694	1.018437412
1695	1.018414492
1696	1.018391015
1697	1.018368086
1698	1.01835972
1699	1.018345095
1700	1.018310704
1701	1.018265332
1702	1.018225742
1703	1.018190296
1704	1.018137011
1705	1.01810175
1706	1.018023385
1707	1.017949683
1708	1.017937168
1709	1.017864976
1710	1.017743296
1711	1.017705207
1712	1.017689382
1713	1.017679311
1714	1.017613213
1715	1.017558409
1716	1.017535244
1717	1.017492924
1718	1.01743176
1719	1.017379312
1720	1.017373573
1721	1.01736984
1722	1.017349595
1723	1.017290131
1724	1.017278832
1725	1.017264044
1726	1.017196694
1727	1.017157049
1728	1.017150585
1729	1.017060679
1730	1.017014564
1731	1.016989967
1732	1.016981676
1733	1.0169342
1734	1.016868649
1735	1.016838531
1736	1.016836449
1737	1.016808277
1738	1.016792071
1739	1.016778561
1740	1.01676476
1741	1.016737792
1742	1.016713545
1743	1.016709833
1744	1.016666483
1745	1.016647474
1746	1.016644347
1747	1.016575807
1748	1.016558695
1749	1.016525292
1750	1.016492389
1751	1.016479618
1752	1.016426027
1753	1.016378991
1754	1.016371035
1755	1.016333986
1756	1.01631903
1757	1.016296139
1758	1.016250447
1759	1.01623008
1760	1.016206048
1761	1.016164478
1762	1.016127775
1763	1.01612011
1764	1.01610605
1765	1.01608783
1766	1.016043791
1767	1.016032932
1768	1.015982142
1769	1.015950979
1770	1.015888988
1771	1.015848731
1772	1.015835935
1773	1.015813338
1774	1.015778899
1775	1.015771822
1776	1.015752641
1777	1.015745029
1778	1.015708678
1779	1.015664413
1780	1.015604688
1781	1.015548263
1782	1.01550264
1783	1.015420817
1784	1.015368308
1785	1.01530116
1786	1.015276022
1787	1.015234359
1788	1.015152802
1789	1.015078561
1790	1.015053849
1791	1.015051741
1792	1.015019407
1793	1.014999111
1794	1.014976234
1795	1.014933012
1796	1.01488619
1797	1.014859692
1798	1.014798094
1799	1.014762178
1800	1.014734034
1801	1.014695374
1802	1.014677768
1803	1.014656304
1804	1.014644175
1805	1.014575751
1806	1.014562326
1807	1.014511129
1808	1.014501504
1809	1.014467683
1810	1.014440925
1811	1.014410483
1812	1.014362329
1813	1.014301435
1814	1.014260273
1815	1.014245917
1816	1.014210951
1817	1.014167843
1818	1.01410617
1819	1.014055094
1820	1.014021708
1821	1.013887301
1822	1.013857676
1823	1.013794901
1824	1.013762971
1825	1.01372194
1826	1.013624676
1827	1.013586431
1828	1.013545106
1829	1.013514744
1830	1.013490859
1831	1.013482935
1832	1.013445137
1833	1.013426273
1834	1.013425179
1835	1.013414103
1836	1.013358867
1837	1.013301512
1838	1.013281014
1839	1.013237302
1840	1.01322419
1841	1.013211023
1842	1.013193223
1843	1.013162402
1844	1.013149439
1845	1.013145202
1846	1.013113825
1847	1.013074338
1848	1.013059013
1849	1.013040041
1850	1.012993232
1851	1.012946874
1852	1.012889788
1853	1.012860818
1854	1.012831005
1855	1.012822077
1856	1.012755869
1857	1.012734283
1858	1.012692836
1859	1.012675256
1860	1.012629544
1861	1.012584947
1862	1.01249991
1863	1.01248807
1864	1.012463896
1865	1.012414568
1866	1.012386578
1867	1.012374467
1868	1.012362873
1869	1.012348914
1870	1.01233299
1871	1.012292126
1872	1.012226768
1873	1.012185009
1874	1.012142638
1875	1.012120224
1876	1.012100375
1877	1.012053601
1878	1.012031104
1879	1.012000209
1880	1.011964952
1881	1.011944416
1882	1.011929059
1883	1.011896211
1884	1.011888561
1885	1.011866455
1886	1.011835163
1887	1.011791798
1888	1.011736042
1889	1.01168056
1890	1.011661282
1891	1.011657393
1892	1.011636916
1893	1.011605483
1894	1.011599054
1895	1.01158628
1896	1.01155882
1897	1.01153028
1898	1.011526917
1899	1.011518974
1900	1.011490618
1901	1.011469386
1902	1.011444907
1903	1.011417437
1904	1.011414514
1905	1.01139303
1906	1.011355121
1907	1.011348621
1908	1.011341506
1909	1.011305586
1910	1.011260256
1911	1.011224977
1912	1.011196446
1913	1.01115371
1914	1.011141392
1915	1.011095987
1916	1.011051047
1917	1.011030263
1918	1.011027519
1919	1.011015283
1920	1.010977665
1921	1.01093621
1922	1.010925735
1923	1.010902578
1924	1.010857198
1925	1.010788873
1926	1.010766697
1927	1.010763807
1928	1.010756223
1929	1.010741828
1930	1.010740069
1931	1.010724277
1932	1.010720691
1933	1.010710725
1934	1.01064207
1935	1.010602376
1936	1.010567397
1937	1.01056259
1938	1.010537265
1939	1.010523658
1940	1.010508935
1941	1.010502922
1942	1.010494069
1943	1.010486074
1944	1.010480458
1945	1.010456849
1946	1.010399132
1947	1.01038487
1948	1.010347874
1949	1.01030239
1950	1.010284059
1951	1.010273449
1952	1.010229042
1953	1.01019285
1954	1.010187663
1955	1.010138126
1956	1.010135416
1957	1.010113535
1958	1.010097414
1959	1.010072598
1960	1.010067734
1961	1.010042348
1962	1.010000742
1963	1.009944085
1964	1.009925001
1965	1.009902481
1966	1.009897779
1967	1.00987387
1968	1.00985129
1969	1.009824041
1970	1.009772193
1971	1.009745566
1972	1.009727191
1973	1.009691411
1974	1.009667592
1975	1.009660056
1976	1.009625111
1977	1.009603303
1978	1.009491786
1979	1.009439733
1980	1.009337999
1981	1.009296401
1982	1.009244313
1983	1.009145755
1984	1.009127807
1985	1.009076994
1986	1.009047888
1987	1.009005655
1988	1.008901916
1989	1.00885926
1990	1.008839202
1991	1.00883413
1992	1.008816858
1993	1.008812593
1994	1.008761264
1995	1.008683665
1996	1.008631821
1997	1.008605674
1998	1.008520726
1999	1.008517047
2000	1.008510038
2001	1.00848448
2002	1.008468052
2003	1.008451247
2004	1.008433707
2005	1.008411777
2006	1.008380917
2007	1.008342047
2008	1.008330514
2009	1.008296235
2010	1.00827388
2011	1.008251349
2012	1.008235502
2013	1.008206853
2014	1.008174067
2015	1.008165095
2016	1.008103801
2017	1.008080721
2018	1.008066698
2019	1.008054903
2020	1.008030381
2021	1.007956249
2022	1.007895637
2023	1.00787388
2024	1.007857482
2025	1.007814113
2026	1.007785458
2027	1.007761622
2028	1.007760765
2029	1.007759109
2030	1.007709069
2031	1.007657411
2032	1.007629133
2033	1.007593203
2034	1.007546613
2035	1.007476229
2036	1.0074472
2037	1.007434976
2038	1.007390824
2039	1.007369373
2040	1.007333895
2041	1.007306796
2042	1.007238072
2043	1.007229932
2044	1.007166238
2045	1.007118714
2046	1.007110025
2047	1.007098475
2048	1.007090999
2049	1.007055497
2050	1.007018785
2051	1.006960008
2052	1.006881656
2053	1.006836006
2054	1.006818453
2055	1.00678432
2056	1.006730209
2057	1.006694536
2058	1.006677441
2059	1.006670597
2060	1.006635281
2061	1.006625498
2062	1.006619253
2063	1.006593355
2064	1.006589029
2065	1.006582698
2066	1.006542166
2067	1.006528154
2068	1.006512041
2069	1.006473214
2070	1.0064227
2071	1.006419006
2072	1.00640027
2073	1.006370531
2074	1.006347429
2075	1.006344449
2076	1.006322951
2077	1.00631287
2078	1.006257433
2079	1.006226955
2080	1.006201513
2081	1.006166946
2082	1.006128512
2083	1.006105563
2084	1.006013137
2085	1.005976543
2086	1.005893114
2087	1.005841119
2088	1.005800947
2089	1.005778711
2090	1.005768407
2091	1.005762023
2092	1.00575531
2093	1.005733616
2094	1.005690614
2095	1.005667432
2096	1.005661705
2097	1.00563425
2098	1.005623152
2099	1.00560584
2100	1.005598968
2101	1.005571618
2102	1.00555685
2103	1.005530761
2104	1.005507504
2105	1.00550131
2106	1.00539765
2107	1.00539736
2108	1.005337822
2109	1.005301055
2110	1.005279779
2111	1.005254416
2112	1.005215045
2113	1.005163958
2114	1.005153666
2115	1.005147756
2116	1.005129347
2117	1.005056074
2118	1.005019614
2119	1.0049705
2120	1.004907629
2121	1.004879692
2122	1.004858201
2123	1.004832638
2124	1.004807431
2125	1.004770922
2126	1.004758415
2127	1.004740633
2128	1.004732544
2129	1.004687388
2130	1.00467454
2131	1.004637382
2132	1.004629343
2133	1.004621482
2134	1.004614248
2135	1.004567324
2136	1.004524281
2137	1.004502154
2138	1.004420224
2139	1.004415807
2140	1.004389777
2141	1.004373706
2142	1.004352152
2143	1.00432799
2144	1.004305746
2145	1.00427843
2146	1.004251283
2147	1.004242985
2148	1.00422238
2149	1.004178969
2150	1.004160754
2151	1.004143829
2152	1.004120616
2153	1.004082005
2154	1.00406694
2155	1.004060271
2156	1.004056212
2157	1.004040816
2158	1.004025391
2159	1.004013595
2160	1.003943897
2161	1.003943718
2162	1.003931144
2163	1.003916804
2164	1.003906433
2165	1.003900504
2166	1.003858453
2167	1.003841151
2168	1.003833368
2169	1.003799865
2170	1.003788119
2171	1.003774238
2172	1.003717452
2173	1.0036601
2174	1.003639883
2175	1.003612602
2176	1.003599862
2177	1.003546437
2178	1.003521065
2179	1.003507586
2180	1.003493513
2181	1.003465086
2182	1.003432587
2183	1.003397502
2184	1.003394714
2185	1.003390974
2186	1.003381935
2187	1.003360402
2188	1.003342522
2189	1.003319112
2190	1.003291162
2191	1.003265963
2192	1.00326199
2193	1.003215409
2194	1.00320093
2195	1.003183593
2196	1.003172912
2197	1.003093774
2198	1.003090568
2199	1.003024875
2200	1.003000293
2201	1.002952717
2202	1.002911587
2203	1.002882769
2204	1.002875863
2205	1.002852147
2206	1.002797644
2207	1.002776348
2208	1.002724891
2209	1.002717792
2210	1.002688535
2211	1.002623348
2212	1.002599432
2213	1.002547785
2214	1.002522616
2215	1.002471419
2216	1.002438405
2217	1.002433456
2218	1.002429898
2219	1.002424334
2220	1.002420577
2221	1.002398226
2222	1.002391834
2223	1.002374989
2224	1.002360562
2225	1.002344186
2226	1.002309031
2227	1.002306153
2228	1.002270949
2229	1.002235414
2230	1.002203212
2231	1.002172932
2232	1.00215755
2233	1.002151689
2234	1.002140249
2235	1.002121683
2236	1.002096328
2237	1.002090916
2238	1.002058814
2239	1.002012435
2240	1.00200695
2241	1.001997205
2242	1.001983714
2243	1.001952278
2244	1.001918326
2245	1.001897306
2246	1.001834545
2247	1.001825723
2248	1.001799256
2249	1.00177107
2250	1.001731814
2251	1.001688496
2252	1.001648172
2253	1.001642268
2254	1.001625525
2255	1.001615792
2256	1.00160593
2257	1.001601952
2258	1.001557364
2259	1.001552645
2260	1.001542163
2261	1.001497179
2262	1.001486444
2263	1.001468006
2264	1.001446673
2265	1.001406998
2266	1.001382238
2267	1.001373564
2268	1.001368554
2269	1.001321515
2270	1.001283851
2271	1.00127093
2272	1.001265331
2273	1.00124777
2274	1.001226773
2275	1.001193614
2276	1.001125166
2277	1.001101145
2278	1.001080148
2279	1.001057027
2280	1.001034706
2281	1.001000242
2282	1.000963676
2283	1.000932548
2284	1.000899272
2285	1.000892339
2286	1.000769002
2287	1.000762206
2288	1.000749907
2289	1.0007474
2290	1.000719487
2291	1.000714604
2292	1.00070999
2293	1.000668658
2294	1.000623881
2295	1.000620573
2296	1.000600838
2297	1.000595397
2298	1.000574748
2299	1.00057003
2300	1.000566739
2301	1.000564583
2302	1.000515798
2303	1.000472734
2304	1.000464106
2305	1.000385488
2306	1.000346482
2307	1.000335776
2308	1.000321239
2309	1.000266969
2310	1.000225495
2311	1.000220502
2312	1.00020458
2313	1.000153187
2314	1.000124855
2315	1.000110423
2316	1.0001004
2317	1.000086046
2318	1.000075744
2319	1.000049442
2320	0.9999905946
2321	0.9999412048
2322	0.9999313854
2323	0.9998974725
2324	0.9998947707
2325	0.9998754147
2326	0.9998642036
2327	0.9998423693
2328	0.9998271881
2329	0.9998148127
2330	0.999791136
2331	0.9997687483
2332	0.9997156502
2333	0.9996791313
2334	0.9996092004
2335	0.9995778297
2336	0.9995682728
2337	0.9995588009
2338	0.999549391
2339	0.9995439791
2340	0.99953664
2341	0.9995180705
2342	0.9995073095
2343	0.9994237241
2344	0.9994152222
2345	0.9993752556
2346	0.9993593157
2347	0.9993375068
2348	0.9993258107
2349	0.9992913732
2350	0.9992627531
2351	0.9992486848
2352	0.999245059
2353	0.9992105086
2354	0.9991346196
2355	0.9991106928
2356	0.9990796329
2357	0.9990591079
2358	0.9990546755
2359	0.9990451821
2360	0.9990332571
2361	0.9990261635
2362	0.9989787092
2363	0.998934495
2364	0.9989336345
2365	0.9989108929
2366	0.9988788542
2367	0.9988721145
2368	0.9988638512
2369	0.9988468256
2370	0.9988282567
2371	0.9988156884
2372	0.9988055387
2373	0.9987991071
2374	0.998765511
2375	0.9987505089
2376	0.9987329118
2377	0.9986638405
2378	0.9986112561
2379	0.9985916977
2380	0.9985771062
2381	0.9985724524
2382	0.9985612118
2383	0.9985317935
2384	0.998509051
2385	0.9984976291
2386	0.9984926875
2387	0.9984895757
2388	0.9984817313
2389	0.9984417441
2390	0.9984378589
2391	0.9984036059
2392	0.9984006174
2393	0.9983011321
2394	0.9982965805
2395	0.9982749364
2396	0.9982716625
2397	0.9982609149
2398	0.9982290465
2399	0.9982127282
2400	0.9981823443
2401	0.998175217
2402	0.9981505866
2403	0.998139722
2404	0.9981110918
2405	0.9980796412
2406	0.9980687965
2407	0.9980664415
2408	0.9980404868
2409	0.9979877008
2410	0.9979804016
2411	0.9979566102
2412	0.9979337691
2413	0.9979254347
2414	0.9978979791
2415	0.9978622548
2416	0.9978327135
2417	0.997829673
2418	0.9978098228
2419	0.9977562785
2420	0.9976974719
2421	0.9976826451
2422	0.9976659782
2423	0.997625833
2424	0.9976255062
2425	0.9975872792
2426	0.9975734778
2427	0.9975369316
2428	0.9975229225
2429	0.9974891968
2430	0.9974744135
2431	0.9973890528
2432	0.9973780989
2433	0.9973587664
2434	0.9973054049
2435	0.997284295
2436	0.9972499565
2437	0.9972386182
2438	0.9971735102
2439	0.9971502573
2440	0.9971028443
2441	0.9970930728
2442	0.9970658685
2443	0.9970314346
2444	0.9970241016
2445	0.9970053133
2446	0.9969864868
2447	0.9969661666
2448	0.9969467899
2449	0.9969242592
2450	0.9969138787
2451	0.9968956655
2452	0.9968865949
2453	0.9968823626
2454	0.9968666275
2455	0.9968192939
2456	0.9968057123
2457	0.9967988103
2458	0.9967675142
2459	0.9967334241
2460	0.9967242705
2461	0.9967062624
2462	0.9966817613
2463	0.996674194
2464	0.9966251553
2465	0.99654507
2466	0.9965340079
2467	0.9965226652
2468	0.9964719675
2469	0.9964508357
2470	0.9964098132
2471	0.9963796977
2472	0.9963631613
2473	0.9963370061
2474	0.9963159894
2475	0.9962941446
2476	0.9962704621
2477	0.9962468165
2478	0.9962253048
2479	0.9962051749
2480	0.9961962322
2481	0.9961678329
2482	0.9961583651
2483	0.996150017
2484	0.9961370338
2485	0.9961332141
2486	0.9961027197
2487	0.9960572177
2488	0.9960337605
2489	0.996013688
2490	0.9960065408
2491	0.9959897465
2492	0.995966328
2493	0.9959251304
2494	0.9958957001
2495	0.9958801415
2496	0.9958796541
2497	0.9958687815
2498	0.9958644458
2499	0.9958145885
2500	0.9957842473
2501	0.9957405153
2502	0.9957284021
2503	0.9957262252
2504	0.9956937914
2505	0.9956820709
2506	0.9956494409
2507	0.9956312639
2508	0.9956226815
2509	0.9956219388
2510	0.9955957894
2511	0.9955635896
2512	0.9955508549
2513	0.9955484312
2514	0.995510524
2515	0.9954963443
2516	0.9954850929
2517	0.9954598803
2518	0.9954443736
2519	0.9954199136
2520	0.995403194
2521	0.9953630108
2522	0.9953397477
2523	0.995329128
2524	0.9952672011
2525	0.9952667051
2526	0.9952429237
2527	0.995232375
2528	0.9951895751
2529	0.9951685794
2530	0.9951438282
2531	0.9951430104
2532	0.9951211906
2533	0.9951187249
2534	0.9950973805
2535	0.9950780697
2536	0.9950628857
2537	0.9950528029
2538	0.995044809
2539	0.99503564
2540	0.9950092113
2541	0.9949953828
2542	0.9949463542
2543	0.9949431264
2544	0.9949321381
2545	0.9949264723
2546	0.9949176091
2547	0.994904742
2548	0.9948922564
2549	0.994862917
2550	0.9948428839
2551	0.9948256397
2552	0.9947895304
2553	0.9947715193
2554	0.9947662639
2555	0.9947522519
2556	0.9947354164
2557	0.9947222233
2558	0.9947022111
2559	0.9946987035
2560	0.9946817614
2561	0.9946688141
2562	0.9946553848
2563	0.994637618
2564	0.9946011895
2565	0.994591748
2566	0.994578052
2567	0.9945686181
2568	0.9945571564
2569	0.9945484954
2570	0.9945329194
2571	0.9944904749
2572	0.9944752334
2573	0.9944573797
2574	0.9944264688
2575	0.9943803248
2576	0.9943737063
2577	0.994366857
2578	0.994309016
2579	0.9942677391
2580	0.9942162793
2581	0.9941844459
2582	0.9941790189
2583	0.9941004209
2584	0.9940916366
2585	0.9940768272
2586	0.9940550281
2587	0.9940528839
2588	0.9940495528
2589	0.9940105697
2590	0.9939603018
2591	0.9939172761
2592	0.9938696621
2593	0.9938561275
2594	0.9938462687
2595	0.9938211018
2596	0.9937889759
2597	0.993756103
2598	0.9937411804
2599	0.9937330951
2600	0.9937002896
2601	0.9936300183
2602	0.9936275973
2603	0.9936170048
2604	0.9935865714
2605	0.9935345072
2606	0.9935286192
2607	0.9935093576
2608	0.9934971471
2609	0.9934779884
2610	0.9933979578
2611	0.9933773874
2612	0.9933748747
2613	0.9933447495
2614	0.9933150642
2615	0.9933123866
2616	0.9932849643
2617	0.9932803811
2618	0.9932691542
2619	0.9932685445
2620	0.9932613152
2621	0.9932295214
2622	0.9931931465
2623	0.9931876137
2624	0.993183522
2625	0.9931521127
2626	0.9931460261
2627	0.993138036
2628	0.9931112136
2629	0.9930810584
2630	0.9930205304
2631	0.9930027965
2632	0.9929365088
2633	0.9929267394
2634	0.9928534026
2635	0.9928419839
2636	0.9928260191
2637	0.9928242505
2638	0.9928121543
2639	0.9927858875
2640	0.9927459727
2641	0.9927323269
2642	0.9927192254
2643	0.9926989787
2644	0.9926858522
2645	0.9926679391
2646	0.9926378018
2647	0.9925783105
2648	0.9925501101
2649	0.9925242705
2650	0.992461444
2651	0.9924387826
2652	0.9924220667
2653	0.9924119742
2654	0.9923859859
2655	0.9923502588
2656	0.9923173829
2657	0.9923138816
2658	0.992311792
2659	0.9922832932
2660	0.992214149
2661	0.9922090653
2662	0.9921755165
2663	0.9921720907
2664	0.9921636701
2665	0.9921444123
2666	0.9920627048
2667	0.9920262109
2668	0.9920081648
2669	0.9919910086
2670	0.9919356495
2671	0.9919066215
2672	0.9918843446
2673	0.9918743889
2674	0.9918589333
2675	0.991837727
2676	0.9918306045
2677	0.991795315
2678	0.9917856392
2679	0.9917698039
2680	0.9917292767
2681	0.9917146977
2682	0.991710043
2683	0.9916944131
2684	0.9916846015
2685	0.9916316244
2686	0.9916086023
2687	0.9915627544
2688	0.9915491727
2689	0.9915314745
2690	0.9915129523
2691	0.9914946735
2692	0.9914563267
2693	0.9914221474
2694	0.9914032894
2695	0.9913986237
2696	0.9913740491
2697	0.9913445756
2698	0.991332794
2699	0.9913171395
2700	0.9912933492
2701	0.9912895112
2702	0.9912170052
2703	0.9912036482
2704	0.9911991975
2705	0.9911415678
2706	0.9911306898
2707	0.9910827129
2708	0.9910674342
2709	0.9910455226
2710	0.9910110794
2711	0.9909971555
2712	0.990941053
2713	0.9909131049
2714	0.990894088
2715	0.9908698816
2716	0.9908472255
2717	0.9908322697
2718	0.9907986782
2719	0.9907924709
2720	0.9907851764
2721	0.9907675868
2722	0.9907192564
2723	0.990690372
2724	0.990659447
2725	0.9906316641
2726	0.9906036236
2727	0.9905931024
2728	0.9905484951
2729	0.9905463186
2730	0.9905445832
2731	0.990526839
2732	0.9905157417
2733	0.9904700821
2734	0.9904419865
2735	0.9904278144
2736	0.9904241724
2737	0.9904038628
2738	0.9903891523
2739	0.9903789522
2740	0.9903728321
2741	0.9903351236
2742	0.9903141496
2743	0.9902957528
2744	0.9902764132
2745	0.9902506402
2746	0.9902308791
2747	0.9901551646
2748	0.9901243487
2749	0.9901215279
2750	0.9900717877
2751	0.9900128577
2752	0.9900067122
2753	0.9899644134
2754	0.9899343653
2755	0.9899059393
2756	0.9898850837
2757	0.9898428977
2758	0.9898123124
2759	0.9897909544
2760	0.9897721653
2761	0.9897663684
2762	0.9897532108
2763	0.9897317706
2764	0.9896671465
2765	0.9896573809
2766	0.9896477036
2767	0.9896183639
2768	0.9895883896
2769	0.9895709528
2770	0.989570348
2771	0.9895583972
2772	0.9895552079
2773	0.9895151674
2774	0.9894752963
2775	0.9894448916
2776	0.9894179696
2777	0.9893975324
2778	0.9893637901
2779	0.9893617301
2780	0.9893419257
2781	0.9893201126
2782	0.9893155004
2783	0.9893015023
2784	0.9892861427
2785	0.9892838037
2786	0.989246963
2787	0.9892370707
2788	0.9892343247
2789	0.9891975183
2790	0.9891744304
2791	0.9891611796
2792	0.9891238815
2793	0.989102514
2794	0.9890357591
2795	0.9889921654
2796	0.9889120763
2797	0.9889060931
2798	0.9888940929
2799	0.9888411243
2800	0.9887903152
2801	0.9887643609
2802	0.9887485476
2803	0.9887252482
2804	0.9887135647
2805	0.9886704274
2806	0.9886671552
2807	0.9886460992
2808	0.9886173925
2809	0.9886096527
2810	0.9885615628
2811	0.9884813376
2812	0.9884614859
2813	0.9884348969
2814	0.9884255886
2815	0.9883884102
2816	0.9883848876
2817	0.9883792487
2818	0.9883709845
2819	0.9883707232
2820	0.9883686537
2821	0.9883443327
2822	0.9883362157
2823	0.9883345258
2824	0.9883205842
2825	0.9882855324
2826	0.988284894
2827	0.9882773466
2828	0.9882562866
2829	0.9882539213
2830	0.9882080562
2831	0.9881914115
2832	0.9881778319
2833	0.9881630194
2834	0.9881492246
2835	0.9881343265
2836	0.9880982008
2837	0.9880638161
2838	0.9880402112
2839	0.9880372044
2840	0.9880371565
2841	0.9880071126
2842	0.9879218798
2843	0.987894592
2844	0.9878900155
2845	0.9878766516
2846	0.9878584555
2847	0.9878299883
2848	0.9877802499
2849	0.9877640115
2850	0.9877435488
2851	0.9877241357
2852	0.9877163266
2853	0.9876934421
2854	0.9876887759
2855	0.9876766843
2856	0.9876717029
2857	0.9876419364
2858	0.9876338724
2859	0.9876205796
2860	0.9876027041
2861	0.9875917554
2862	0.9875597616
2863	0.9875499484
2864	0.9875218702
2865	0.9874884423
2866	0.9874824136
2867	0.9874660954
2868	0.9874635916
2869	0.9874437469
2870	0.987408979
2871	0.9873917894
2872	0.9873777567
2873	0.987365573
2874	0.9873322273
2875	0.9873019915
2876	0.987248734
2877	0.9872414553
2878	0.9872269056
2879	0.9872266381
2880	0.9872202085
2881	0.9872148483
2882	0.9871963627
2883	0.9871827769
2884	0.9871465452
2885	0.9871219012
2886	0.9871083036
2887	0.9870481371
2888	0.987041099
2889	0.9870380027
2890	0.9870280139
2891	0.9870253843
2892	0.9870047596
2893	0.9869948976
2894	0.9869640321
2895	0.9869453883
2896	0.9869352844
2897	0.9869241732
2898	0.9869044236
2899	0.9868841277
2900	0.9868690144
2901	0.9868418347
2902	0.9868208828
2903	0.986788648
2904	0.9867661313
2905	0.9867549951
2906	0.9867380984
2907	0.9867370779
2908	0.9866931645
2909	0.986683398
2910	0.9866768891
2911	0.9866550894
2912	0.9865800607
2913	0.9865672521
2914	0.9865587741
2915	0.9865143692
2916	0.9864588386
2917	0.9864410857
2918	0.9864332244
2919	0.9864201322
2920	0.98640888
2921	0.9863933022
2922	0.9863876003
2923	0.9863658785
2924	0.9863526265
2925	0.986312222
2926	0.9862759616
2927	0.9862560972
2928	0.986241998
2929	0.9862272964
2930	0.986162877
2931	0.9861272431
2932	0.9861099229
2933	0.9861029357
2934	0.986083529
2935	0.9860540117
2936	0.9860503702
2937	0.9860169566
2938	0.9859585109
2939	0.9859478114
2940	0.9859215469
2941	0.9858956404
2942	0.9858795683
2943	0.9858690304
2944	0.9858333109
2945	0.9858234532
2946	0.9858036924
2947	0.9857835454
2948	0.9857727795
2949	0.9857558412
2950	0.9857412346
2951	0.9857216425
2952	0.9857058461
2953	0.9856945643
2954	0.9856807508
2955	0.9856639419
2956	0.985658416
2957	0.985640048
2958	0.9856256687
2959	0.9856172603
2960	0.9856056615
2961	0.9856014316
2962	0.9855751321
2963	0.985574767
2964	0.9855655543
2965	0.9855586486
2966	0.9855425995
2967	0.9855361873
2968	0.9855052054
2969	0.9855027388
2970	0.9854936305
2971	0.9854829729
2972	0.9854806004
2973	0.9854398486
2974	0.9853866951
2975	0.9853387493
2976	0.9853222778
2977	0.9853167049
2978	0.9852900467
2979	0.9852768375
2980	0.9852547553
2981	0.9852302272
2982	0.9852219665
2983	0.9852055596
2984	0.9851899239
2985	0.9851772787
2986	0.9851674874
2987	0.9851406788
2988	0.9851189614
2989	0.9850763537
2990	0.9850675634
2991	0.985054234
2992	0.9850420363
2993	0.9850257283
2994	0.9849874424
2995	0.9849725643
2996	0.9849593728
2997	0.9849145536
2998	0.9848924074
2999	0.9848653563
3000	0.9848608126
3001	0.9848495735
3002	0.9848207017
3003	0.9848015644
3004	0.9847671312
3005	0.9847514549
3006	0.9847120725
3007	0.9847097974
3008	0.9847015125
3009	0.9846121738
3010	0.9846036764
3011	0.9845860628
3012	0.9845849892
3013	0.9845719023
3014	0.9845634106
3015	0.984546917
3016	0.9844849082
3017	0.9844728627
3018	0.9844708739
3019	0.9844398661
3020	0.9844270297
3021	0.9844215588
3022	0.9843904762
3023	0.9843550174
3024	0.9843220676
3025	0.9843215036
3026	0.9842424867
3027	0.984241197
3028	0.9842321867
3029	0.9842248703
3030	0.9841620559
3031	0.984159133
3032	0.9841440457
3033	0.9841246078
3034	0.9841007257
3035	0.9840799443
3036	0.9840510239
3037	0.9839902108
3038	0.9839579039
3039	0.9839487429
3040	0.9839211561
3041	0.9839117905
3042	0.9839035237
3043	0.9838708971
3044	0.9838610884
3045	0.9838394096
3046	0.9838282024
3047	0.9837504042
3048	0.9837396713
3049	0.9837155859
3050	0.9836906518
3051	0.9836308345
3052	0.9836207514
3053	0.9836147211
3054	0.9835314492
3055	0.9835115176
3056	0.9834766801
3057	0.983443046
3058	0.9834263391
3059	0.9834222802
3060	0.9834068845
3061	0.9833621573
3062	0.9833319603
3063	0.9833243035
3064	0.9833235648
3065	0.9833202056
3066	0.9833096235
3067	0.9832717822
3068	0.9832532803
3069	0.9832400534
3070	0.9832258733
3071	0.9831373318
3072	0.9831276087
3073	0.9831041536
3074	0.9830948306
3075	0.9830785939
3076	0.9830593873
3077	0.9830135479
3078	0.983001903
3079	0.9830015723
3080	0.9829807732
3081	0.982945951
3082	0.9829329368
3083	0.9829028751
3084	0.9828849924
3085	0.9828735328
3086	0.9827637767
3087	0.9827620415
3088	0.9827518043
3089	0.982741294
3090	0.9827330516
3091	0.9827058992
3092	0.9826915497
3093	0.982688744
3094	0.982667915
3095	0.9826015238
3096	0.9825435263
3097	0.9825311156
3098	0.9824706977
3099	0.9824703462
3100	0.9824512415
3101	0.9824421402
3102	0.9824241077
3103	0.9823726977
3104	0.9823465808
3105	0.9823449619
3106	0.9823164467
3107	0.982306115
3108	0.9822878545
3109	0.9822833622
3110	0.9822485119
3111	0.9822262644
3112	0.982211968
3113	0.9821773535
3114	0.9821025166
3115	0.9820917208
3116	0.9820758412
3117	0.9820305937
3118	0.9819764283
3119	0.981956502
3120	0.9819272222
3121	0.9819195961
3122	0.9819025635
3123	0.981887968
3124	0.9818776137
3125	0.9818698314
3126	0.9818524428
3127	0.9818283422
3128	0.9818267729
3129	0.981810223
3130	0.9817754206
3131	0.9817556652
3132	0.9817367523
3133	0.9817280549
3134	0.9817058878
3135	0.9816989075
